county,IndexYear,Location,Population,Total,Rate,VTotal,VRate,Murder,Rape,Robbery,Assault,PTotal,PRate,Arson,Burglary,Theft,MVTheft,,,,
KING,2009,Kenmore Police Department,"20,450",431,21.1,22,1.1,0,1,3,18,409,20,5,131,229,44,,,,
KING,2010,Kenmore Police Department,"20,650",402,19.5,28,1.4,0,8,2,18,374,18.1,7,112,213,42,,,,
KING,2011,Kenmore Police Department,"20,780",364,17.5,23,1.1,0,4,5,14,341,16.4,3,94,233,11,,,,
KING,2012,Kenmore Police Department,"21,020",375,17.8,17,0.8,0,3,4,10,358,17,1,117,211,29,,,,
KING,2013,Kenmore Police Department,"21,170",336,15.9,14,0.7,0,5,2,7,322,15.2,2,122,172,26,,,,
KING,2014,Kenmore Police Department,"21,370",321,15,19,0.9,0,4,4,11,302,14.1,0,92,177,33,,,,
KING,2015,Kenmore Police Department,"21,500",347,16.1,14,0.7,0,9,3,2,333,15.5,6,92,202,33,,,,
KING,2016,Kenmore Police Department,"22,320",395,17.7,22,1,0,3,6,13,306,13.7,1,102,178,25,,,,
KING,2017,Kenmore Police Department,"22,580",326,14.4,14,0.6,,2,4,8,312,13.8,,88,180,44,,,,
KING,2018,Kenmore Police Department,"22,920",479,20.9,21,0.9,,5,5,11,458,20,,124,265,69,,,,
KING,1994,Kent Police Department,"41,880","4,370",104.3,282,6.7,3,38,118,123,"4,088",97.6,58,819,"2,679",532,,,,
KING,1995,Kent Police Department,"44,620","4,805",107.7,270,6.1,1,39,146,84,"4,535",101.6,33,730,"3,075",697,,,,
KING,1996,Kent Police Department,"60,380","5,704",94.5,291,4.8,2,34,141,114,"5,413",89.6,56,"1,106","3,500",751,,,,
KING,1997,Kent Police Department,"62,006","5,658",91.2,332,5.4,3,36,147,146,"5,326",85.9,67,987,"3,391",881,,,,
KING,1998,Kent Police Department,"71,610","5,852",81.7,326,4.6,3,48,133,142,"5,526",77.2,70,883,"3,589",984,,,,
KING,1999,Kent Police Department,"73,060","5,523",75.6,292,4,1,34,117,140,"5,231",71.6,70,805,"3,328","1,028",,,,
KING,2000,Kent Police Department,"73,140","5,508",75.3,295,4,2,23,133,137,"5,213",71.3,57,810,"3,371",975,,,,
KING,2001,Kent Police Department,"81,900","5,601",68.4,291,3.6,2,25,125,139,"5,310",64.8,58,866,"3,221","1,165",,,,
KING,2002,Kent Police Department,"84,275","5,920",70.2,280,3.3,4,19,125,132,"5,640",66.9,59,910,"3,282","1,389",,,,
KING,2003,Kent Police Department,"84,210","5,528",65.6,317,3.8,12,34,146,125,"5,211",61.9,54,"1,109","2,919","1,129",,,,
KING,2004,Kent Police Department,"84,560","5,190",61.4,302,3.6,4,53,117,128,"4,888",57.8,41,"1,196","2,322","1,329",,,,
KING,2005,Kent Police Department,"84,920","6,674",78.6,479,5.6,3,57,165,254,"6,195",73,42,"1,187","3,492","1,474",,,,
KING,2006,Kent Police Department,"85,650","6,854",80,563,6.6,2,83,224,254,"6,291",73.5,39,"1,223","3,466","1,563",,,,
KING,2007,Kent Police Department,"86,660","5,427",62.6,525,6.1,4,64,174,283,"4,902",56.6,29,"1,075","2,790","1,008",,,,
KING,2008,Kent Police Department,"86,980","5,210",59.9,538,6.2,2,79,171,286,"4,672",53.7,23,"1,112","2,702",835,,,,
KING,2009,Kent Police Department,"88,380","4,342",49.1,507,5.7,1,82,180,244,"3,835",43.4,15,828,"2,381",611,,,,
KING,2010,Kent Police Department,"88,760","4,988",56.2,501,5.6,2,67,157,275,"4,487",50.6,23,"1,018","2,665",781,,,,
KING,2011,Kent Police Department,"118,200","5,584",47.2,577,4.9,1,60,210,306,"5,007",42.4,18,"1,223","2,977",789,,,,
KING,2012,Kent Police Department,"119,100","6,026",50.6,543,4.6,2,68,194,279,"5,483",46,15,"1,239","3,365",864,,,,
KING,1994,King County Sheriffs Office,"507,776","18,974",37.4,"1,282",2.5,16,285,392,589,"17,692",34.8,265,"3,836","11,697","1,894",,,,
KING,1995,King County Sheriffs Office,"497,958","19,497",39.2,"1,275",2.6,14,272,340,649,"18,222",36.6,236,"3,687","12,094","2,205",,,,
KING,1996,King County Sheriffs Office,"432,445","16,585",38.4,"1,024",2.4,12,226,281,505,"15,561",36,212,"3,322","10,050","1,977",,,,
KING,1997,King County Sheriffs Office,"409,555","15,552",38,944,2.3,5,202,274,463,"14,608",35.7,192,"3,216","9,508","1,692",,,,
KING,1998,King County Sheriffs Office,"388,589","13,001",33.5,831,2.1,7,189,219,416,"12,170",31.3,212,"2,542","7,701","1,715",,,,
KING,1999,King County Sheriffs Office,"358,312","11,274",31.5,773,2.2,14,125,213,421,"10,501",29.3,233,"2,140","6,615","1,513",,,,
KING,2000,King County Sheriffs Office,"360,028","10,694",29.7,706,2,5,135,183,383,"9,988",27.7,232,"2,136","5,939","1,681",,,,
KING,2001,King County Sheriffs Office,"354,104","10,691",30.2,722,2,14,126,170,412,"9,969",28.2,262,"2,117","5,798","1,792",,,,
KING,2002,King County Sheriffs Office,"352,640","10,477",29.7,703,2,14,94,197,398,"9,774",27.7,221,"2,342","5,372","1,839",,,,
KING,2003,King County Sheriffs Office,"352,355","10,473",29.7,713,2,15,111,203,384,"9,760",27.7,245,"2,489","5,147","1,879",,,,
KING,2004,King County Sheriffs Office,"357,305","11,157",31.2,699,2,13,136,210,340,"10,458",29.3,217,"2,751","5,590","1,900",,,,
KING,2005,King County Sheriffs Office,"365,005","11,053",30.3,663,1.8,7,125,156,375,"10,390",28.5,214,"2,666","5,374","2,136",,,,
KING,2006,King County Sheriffs Office,"367,580","9,659",26.3,657,1.8,15,101,185,356,"9,002",24.5,233,"2,594","4,483","1,692",,,,
KING,2007,King County Sheriffs Office,"368,775","8,743",23.7,685,1.9,16,121,212,336,"8,058",21.9,158,"2,466","4,170","1,264",,,,
KING,2008,King County Sheriffs Office,"341,670","7,693",22.5,549,1.6,8,107,181,253,"7,144",20.9,104,"2,407","3,729",904,,,,
KING,2009,King County Sheriffs Office,"343,705","7,143",20.8,572,1.7,6,100,167,299,"6,571",19.1,128,"2,305","3,386",752,,,,
KING,2010,King County Sheriffs Office,"343,885","6,807",19.8,471,1.4,7,92,124,248,"6,336",18.4,94,"2,095","3,420",727,,,,
KING,2011,King County Sheriffs Office,"285,760","6,085",21.3,430,1.5,5,85,127,213,"5,655",19.8,82,"2,200","2,749",624,,,,
KING,2012,King County Sheriffs Office,"256,220","6,018",23.5,404,1.6,6,64,127,207,"5,614",21.9,59,"2,436","2,525",594,,,,
KING,2013,King County Sheriffs Office,"253,585","5,710",22.5,377,1.5,4,66,113,194,"5,333",21,42,"2,105","2,498",688,,,,
KING,2014,King County Sheriffs Office,"252,545","5,644",22.3,419,1.7,4,87,121,207,"5,225",20.7,58,"1,971","2,410",786,,,,
KING,2015,King County Sheriffs Office,"253,775","5,064",20,369,1.5,11,72,85,201,"4,695",18.5,52,"1,537","2,376",730,,,,
KING,2016,King County Sheriffs Office,"246,420","5,508",22.4,385,1.6,3,67,98,217,"4,441",18,44,"1,352","2,166",879,,,,
KING,2017,King County Sheriffs Office,"247,560","4,158",16.8,384,1.6,8,42,100,234,"3,774",15.2,70,"1,105","1,822",777,,,,
KING,2018,King County Sheriffs Office,"247,240","6,412",25.9,634,2.6,13,78,153,390,"5,778",23.4,38,"1,678","2,807","1,255",,,,
KING,1994,Kirkland Police Department,"41,900","1,985",47.4,98,2.3,0,12,56,30,"1,887",45,6,329,"1,399",153,,,,
KING,1995,Kirkland Police Department,"42,350","2,213",52.3,103,2.4,1,24,36,42,"2,110",49.8,16,245,"1,666",183,,,,
KING,1996,Kirkland Police Department,"43,160","2,123",49.2,106,2.5,0,15,30,61,"2,017",46.7,13,281,"1,580",143,,,,
KING,1997,Kirkland Police Department,"43,720","1,919",43.9,84,1.9,0,19,26,39,"1,835",42,6,273,"1,373",183,,,,
KING,1998,Kirkland Police Department,"44,220","1,687",38.2,54,1.2,0,12,26,16,"1,633",36.9,7,246,"1,192",188,,,,
KING,1999,Kirkland Police Department,"44,860","1,512",33.7,71,1.6,0,13,25,33,"1,441",32.1,7,155,"1,098",181,,,,
KING,2000,Kirkland Police Department,"45,090","1,505",33.4,60,1.3,0,13,12,35,"1,445",32,14,214,997,220,,,,
KING,2001,Kirkland Police Department,"45,770","1,490",32.6,49,1.1,1,6,22,20,"1,441",31.5,7,228,990,216,,,,
KING,2002,Kirkland Police Department,"45,790","1,634",35.7,64,1.4,2,15,22,25,"1,570",34.3,20,236,"1,102",212,,,,
KING,2003,Kirkland Police Department,"45,630","1,818",39.8,70,1.5,1,15,41,13,"1,748",38.3,20,264,"1,227",237,,,,
KING,2004,Kirkland Police Department,"45,800","1,775",38.8,76,1.7,1,19,26,30,"1,699",37.1,17,299,"1,129",254,,,,
KING,2005,Kirkland Police Department,"45,740","1,839",40.2,74,1.6,0,21,20,33,"1,765",38.6,8,297,"1,215",245,,,,
KING,2006,Kirkland Police Department,"47,180","1,966",41.7,91,1.9,6,18,33,34,"1,875",39.7,29,316,"1,288",242,,,,
KING,2007,Kirkland Police Department,"47,890","1,960",40.9,67,1.4,0,13,24,30,"1,893",39.5,12,336,"1,366",179,,,,
KING,2008,Kirkland Police Department,"48,410","2,041",42.2,97,2,0,11,35,51,"1,944",40.2,16,255,"1,499",174,,,,
KING,2009,Kirkland Police Department,"49,010","1,708",34.9,59,1.2,0,8,22,29,"1,649",33.6,9,256,"1,286",98,,,,
